"7024","07024  AVENUE RAPP","43 AVENUE RAPP  75007 PARIS","2.30052833004","48.8581690435","1","1","31"
"7025","07025  SUFFREN TOUR EIFFEL","2 AVENUE OCTAVE CREARD  75007 PARIS","2.29317875433","48.8565029777","1","1","33"
"7026","07026  PLACE DE FINLANDE","39 QUAI DORSAY  75007 PARIS","2.31138","48.86269","1","1","25"
"7101","07101  SEVRES BABYLONE","BOULEVARD RASPAIL  75007 PARIS","2.32660601948","48.8522416177","1","1","54"
"7102","07102  SAINTE CLOTHILDE","FACE 19 RUE CASIMIR PERIER  75007 PARIS","2.31914905258","48.8578291107","1","1","42"
"7103","07103  BELGRADE","2 RUE DE BELGRADE  75007 PARIS","2.30223912888","48.8560593101","1","1","20"
"8001","08001  PETIT PALAIS","AV. DUTUIT  75008 PARIS","2.31577971341","48.8668438033","1","1","41"
"8003","08003  GALILLE","63 RUE GALILEE  75008 PARIS","2.29852826568","48.8717051914","1","1","17"
"8004","08004  MALESHERBES PASQUIER","FACE 4 BD MALESHERBES  75008 PARIS","2.32328899479","48.8704218834","1","1","64"
"8005","08005  MADELEINE","04 PLACE DE LA MADELEINE  75008 PARIS","2.3244296305","48.8690900883","1","1","37"
"8007","08007  HAUSSMANN ROME","1 RUE DE ROME  75008 PARIS","2.32557011172","48.8742300556","1","1","30"
"8008","08008  ROME SAINT LAZARE","1 RUE JOSEPH SANSBOEUF  75008 PARIS","2.32288436575","48.8753531745","1","1","18"
"8009","08009  SAINT LAZARE RER","1 RUE DE LISLY  75008 PARIS","2.32648148622","48.874808025","1","1","28"
"8010","08010  LIEGE","22 RUE DE LIEGE  75008 PARIS","2.32642735247","48.8795811656","1","1","17"
"8011","08011  DUBLIN","1 RUE CLAPEYRON  75008 PARIS","2.32451663515","48.8809353568","1","1","16"
"8012","08012  CLICHY","10 BOULEVARD DES BATIGNOLLES SUR TPC  75008 PARIS","2.32620717539","48.8833180444","1","1","47"
"8013","08013  MARIGNAN","24 RUE DE MARIGNAN  75008 PARIS","2.3066208349","48.8696161949","1","1","33"
"8015","08015  ROQUEPINE","4 RUE ROQUEPINE  75008 PARIS","2.32028123421","48.8734861693","1","1","44"
